Genome_name	Module_id	Module_name	Steps_found	Steps_needed	Percent_steps_found
ph45.txt	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	0	5	0.0
ph5.txt	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	5	5	100.0
ph55.txt	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	5	5	100.0
ph6.txt	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	5	5	100.0
ph65.txt	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	5	5	100.0
ph7.txt	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	5	5	100.0
ph4.txt	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	3	8	37.5
ph45.txt	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	0	8	0.0
ph5.txt	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	1	8	12.5
ph55.txt	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	2	8	25.0
ph6.txt	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	1	8	12.5
ph65.txt	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	0	8	0.0
ph7.txt	M00823	Chlortetracycline biosynthesis, pretetramide => chlortetracycline	1	8	12.5
ph4.txt	M00822	Multidrug resistance, efflux pump MexMN-OprM	0	1	0.0
ph45.txt	M00822	Multidrug resistance, efflux pump MexMN-OprM	0	1	0.0
ph5.txt	M00822	Multidrug resistance, efflux pump MexMN-OprM	0	1	0.0
ph55.txt	M00822	Multidrug resistance, efflux pump MexMN-OprM	0	1	0.0
ph6.txt	M00822	Multidrug resistance, efflux pump MexMN-OprM	0	1	0.0
ph65.txt	M00822	Multidrug resistance, efflux pump MexMN-OprM	0	1	0.0
ph7.txt	M00822	Multidrug resistance, efflux pump MexMN-OprM	0	1	0.0
ph4.txt	M00821	Multidrug resistance, efflux pump TriABC-TolC	1	1	100.0
ph45.txt	M00821	Multidrug resistance, efflux pump TriABC-TolC	0	1	0.0
ph5.txt	M00821	Multidrug resistance, efflux pump TriABC-TolC	1	1	100.0
ph55.txt	M00821	Multidrug resistance, efflux pump TriABC-TolC	1	1	100.0
ph6.txt	M00821	Multidrug resistance, efflux pump TriABC-TolC	1	1	100.0
ph65.txt	M00821	Multidrug resistance, efflux pump TriABC-TolC	1	1	100.0
ph7.txt	M00821	Multidrug resistance, efflux pump TriABC-TolC	0	1	0.0
ph4.txt	M00820	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	2	3	66.67
ph45.txt	M00820	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	0	3	0.0
ph5.txt	M00820	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	3	3	100.0
ph55.txt	M00820	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	3	3	100.0
ph6.txt	M00820	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	3	3	100.0
ph65.txt	M00820	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	3	3	100.0
ph7.txt	M00820	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	3	3	100.0
ph4.txt	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	3	6	50.0
ph45.txt	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	0	6	0.0
ph5.txt	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	1	6	16.67
ph55.txt	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	1	6	16.67
ph6.txt	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	2	6	33.33
ph65.txt	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	3	6	50.0
ph7.txt	M00827	C-1027 beta-amino acid moiety biosynthesis, tyrosine => 3-chloro-4,5-dihydroxy-beta-phenylalanyl-PCP	2	6	33.33
ph4.txt	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	0	6	0.0
ph45.txt	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	0	6	0.0
ph5.txt	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	1	6	16.67
ph55.txt	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	0	6	0.0
ph6.txt	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	0	6	0.0
ph65.txt	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	0	6	0.0
ph7.txt	M00826	C-1027 benzoxazolinate moiety biosynthesis, chorismate => benzoxazolinyl-CoA	0	6	0.0
ph4.txt	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	1	2	50.0
ph45.txt	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	0	2	0.0
ph5.txt	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	1	2	50.0
ph55.txt	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	1	2	50.0
ph6.txt	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	1	2	50.0
ph65.txt	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	1	2	50.0
ph7.txt	M00825	10-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 10-membered enediyne core	1	2	50.0
ph4.txt	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	2	2	100.0
ph45.txt	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	0	2	0.0
ph5.txt	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	2	2	100.0
ph55.txt	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	1	2	50.0
ph6.txt	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	1	2	50.0
ph65.txt	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	1	2	50.0
ph7.txt	M00824	9-membered enediyne core biosynthesis, malonyl-CoA => 3-hydroxyhexadeca-4,6,8,10,12,14-hexaenoyl-ACP => 9-membered enediyne core	1	2	50.0
ph4.txt	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	0	3	0.0
ph45.txt	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	0	3	0.0
ph5.txt	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	0	3	0.0
ph55.txt	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	0	3	0.0
ph6.txt	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	0	3	0.0
ph65.txt	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	0	3	0.0
ph7.txt	M00829	3,6-Dimethylsalicylyl-CoA biosynthesis, malonyl-CoA => 6-methylsalicylate => 3,6-dimethylsalicylyl-CoA	0	3	0.0
ph4.txt	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(2-chloro-3-hydroxy-4-methoxyphenyl)-3-hydroxypropanoyl-PCP	2	5	40.0
ph45.txt	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(2-chloro-3-hydroxy-4-methoxyphenyl)-3-hydroxypropanoyl-PCP	0	5	0.0
ph5.txt	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(2-chloro-3-hydroxy-4-methoxyphenyl)-3-hydroxypropanoyl-PCP	0	5	0.0
ph55.txt	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(2-chloro-3-hydroxy-4-methoxyphenyl)-3-hydroxypropanoyl-PCP	1	5	20.0
ph6.txt	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(2-chloro-3-hydroxy-4-methoxyphenyl)-3-hydroxypropanoyl-PCP	0	5	0.0
ph65.txt	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(2-chloro-3-hydroxy-4-methoxyphenyl)-3-hydroxypropanoyl-PCP	1	5	20.0
ph7.txt	M00828	Maduropeptin beta-hydroxy acid moiety biosynthesis, tyrosine => 3-(2-chloro-3-hydroxy-4-methoxyphenyl)-3-hydroxypropanoyl-PCP	0	5	0.0
ph4.txt	M00293	DNA polymerase zeta complex	0	1	0.0
ph45.txt	M00293	DNA polymerase zeta complex	0	1	0.0
ph5.txt	M00293	DNA polymerase zeta complex	0	1	0.0
ph55.txt	M00293	DNA polymerase zeta complex	0	1	0.0
ph6.txt	M00293	DNA polymerase zeta complex	0	1	0.0
ph65.txt	M00293	DNA polymerase zeta complex	0	1	0.0
ph7.txt	M00293	DNA polymerase zeta complex	0	1	0.0
ph4.txt	M00463	TrcS-TrcR two-component regulatory system	0	2	0.0
ph45.txt	M00463	TrcS-TrcR two-component regulatory system	0	2	0.0
ph5.txt	M00463	TrcS-TrcR two-component regulatory system	0	2	0.0
ph55.txt	M00463	TrcS-TrcR two-component regulatory system	0	2	0.0
ph6.txt	M00463	TrcS-TrcR two-component regulatory system	2	2	100.0
ph65.txt	M00463	TrcS-TrcR two-component regulatory system	0	2	0.0
ph7.txt	M00463	TrcS-TrcR two-component regulatory system	0	2	0.0
ph4.txt	M00462	PrrB-PrrA (intracellular multiplication) two-component regulatory system	2	2	100.0
ph45.txt	M00462	PrrB-PrrA (intracellular multiplication) two-component regulatory system	0	2	0.0
ph5.txt	M00462	PrrB-PrrA (intracellular multiplication) two-component regulatory system	2	2	100.0
ph55.txt	M00462	PrrB-PrrA (intracellular multiplication) two-component regulatory system	2	2	100.0
ph6.txt	M00462	PrrB-PrrA (intracellular multiplication) two-component regulatory system	2	2	100.0
ph65.txt	M00462	PrrB-PrrA (intracellular multiplication) two-component regulatory system	2	2	100.0
ph7.txt	M00462	PrrB-PrrA (intracellular multiplication) two-component regulatory system	2	2	100.0
ph4.txt	M00461	MtrB-MtrA (osmotic stress response) two-component regulatory system	2	2	100.0
ph45.txt	M00461	MtrB-MtrA (osmotic stress response) two-component regulatory system	0	2	0.0
ph5.txt	M00461	MtrB-MtrA (osmotic stress response) two-component regulatory system	2	2	100.0
ph55.txt	M00461	MtrB-MtrA (osmotic stress response) two-component regulatory system	2	2	100.0
ph6.txt	M00461	MtrB-MtrA (osmotic stress response) two-component regulatory system	2	2	100.0
ph65.txt	M00461	MtrB-MtrA (osmotic stress response) two-component regulatory system	2	2	100.0
ph7.txt	M00461	MtrB-MtrA (osmotic stress response) two-component regulatory system	2	2	100.0
ph4.txt	M00460	MprB-MprA (maintenance of persistent infection) two-component regulatory system	2	2	100.0
ph45.txt	M00460	MprB-MprA (maintenance of persistent infection) two-component regulatory system	0	2	0.0
ph5.txt	M00460	MprB-MprA (maintenance of persistent infection) two-component regulatory system	2	2	100.0
ph55.txt	M00460	MprB-MprA (maintenance of persistent infection) two-component regulatory system	2	2	100.0
ph6.txt	M00460	MprB-MprA (maintenance of persistent infection) two-component regulatory system	2	2	100.0
ph65.txt	M00460	MprB-MprA (maintenance of persistent infection) two-component regulatory system	2	2	100.0
ph7.txt	M00460	MprB-MprA (maintenance of persistent infection) two-component regulatory system	2	2	100.0
ph4.txt	M00467	SasA-RpaAB (circadian timing mediating) two-component regulatory system	0	3	0.0
ph45.txt	M00467	SasA-RpaAB (circadian timing mediating) two-component regulatory system	0	3	0.0
ph5.txt	M00467	SasA-RpaAB (circadian timing mediating) two-component regulatory system	0	3	0.0
ph55.txt	M00467	SasA-RpaAB (circadian timing mediating) two-component regulatory system	0	3	0.0
ph6.txt	M00467	SasA-RpaAB (circadian timing mediating) two-component regulatory system	2	3	66.67
ph65.txt	M00467	SasA-RpaAB (circadian timing mediating) two-component regulatory system	3	3	100.0
ph7.txt	M00467	SasA-RpaAB (circadian timing mediating) two-component regulatory system	0	3	0.0
ph4.txt	M00466	NblS-NblR (photosynthesis) two-component regulatory system	0	2	0.0
ph45.txt	M00466	NblS-NblR (photosynthesis) two-component regulatory system	0	2	0.0
ph5.txt	M00466	NblS-NblR (photosynthesis) two-component regulatory system	0	2	0.0
ph55.txt	M00466	NblS-NblR (photosynthesis) two-component regulatory system	0	2	0.0
ph6.txt	M00466	NblS-NblR (photosynthesis) two-component regulatory system	1	2	50.0
ph65.txt	M00466	NblS-NblR (photosynthesis) two-component regulatory system	2	2	100.0
ph7.txt	M00466	NblS-NblR (photosynthesis) two-component regulatory system	0	2	0.0
ph4.txt	M00465	ManS-ManR (manganese homeostasis) two-component regulatory system	1	2	50.0
ph45.txt	M00465	ManS-ManR (manganese homeostasis) two-component regulatory system	0	2	0.0
ph5.txt	M00465	ManS-ManR (manganese homeostasis) two-component regulatory system	1	2	50.0
ph55.txt	M00465	ManS-ManR (manganese homeostasis) two-component regulatory system	1	2	50.0
ph6.txt	M00465	ManS-ManR (manganese homeostasis) two-component regulatory system	2	2	100.0
ph65.txt	M00465	ManS-ManR (manganese homeostasis) two-component regulatory system	2	2	100.0
ph7.txt	M00465	ManS-ManR (manganese homeostasis) two-component regulatory system	1	2	50.0
ph4.txt	M00464	NrsS-NrsR (nickel tolerance) two-component regulatory system	0	2	0.0
ph45.txt	M00464	NrsS-NrsR (nickel tolerance) two-component regulatory system	0	2	0.0
ph5.txt	M00464	NrsS-NrsR (nickel tolerance) two-component regulatory system	0	2	0.0
ph55.txt	M00464	NrsS-NrsR (nickel tolerance) two-component regulatory system	0	2	0.0
ph6.txt	M00464	NrsS-NrsR (nickel tolerance) two-component regulatory system	0	2	0.0
ph65.txt	M00464	NrsS-NrsR (nickel tolerance) two-component regulatory system	0	2	0.0
ph7.txt	M00464	NrsS-NrsR (nickel tolerance) two-component regulatory system	0	2	0.0
ph4.txt	M00469	BceS-BceR (bacitracin transport) two-component regulatory system	0	2	0.0
ph45.txt	M00469	BceS-BceR (bacitracin transport) two-component regulatory system	0	2	0.0
ph5.txt	M00469	BceS-BceR (bacitracin transport) two-component regulatory system	0	2	0.0
ph55.txt	M00469	BceS-BceR (bacitracin transport) two-component regulatory system	0	2	0.0
ph6.txt	M00469	BceS-BceR (bacitracin transport) two-component regulatory system	0	2	0.0
ph65.txt	M00469	BceS-BceR (bacitracin transport) two-component regulatory system	0	2	0.0
ph7.txt	M00469	BceS-BceR (bacitracin transport) two-component regulatory system	0	2	0.0
ph4.txt	M00468	SaeS-SaeR (staphylococcal virulence regulation) two-component regulatory system	0	2	0.0
ph45.txt	M00468	SaeS-SaeR (staphylococcal virulence regulation) two-component regulatory system	0	2	0.0
ph5.txt	M00468	SaeS-SaeR (staphylococcal virulence regulation) two-component regulatory system	0	2	0.0
ph55.txt	M00468	SaeS-SaeR (staphylococcal virulence regulation) two-component regulatory system	0	2	0.0
ph6.txt	M00468	SaeS-SaeR (staphylococcal virulence regulation) two-component regulatory system	0	2	0.0
ph65.txt	M00468	SaeS-SaeR (staphylococcal virulence regulation) two-component regulatory system	0	2	0.0
ph7.txt	M00468	SaeS-SaeR (staphylococcal virulence regulation) two-component regulatory system	0	2	0.0
ph4.txt	M00265	PTS system, glucose-specific II component	0	1	0.0
ph45.txt	M00265	PTS system, glucose-specific II component	0	1	0.0
ph5.txt	M00265	PTS system, glucose-specific II component	0	1	0.0
ph55.txt	M00265	PTS system, glucose-specific II component	0	1	0.0
ph6.txt	M00265	PTS system, glucose-specific II component	0	1	0.0
ph65.txt	M00265	PTS system, glucose-specific II component	0	1	0.0
ph7.txt	M00265	PTS system, glucose-specific II component	0	1	0.0
ph4.txt	M00264	DNA polymerase II complex, archaea	1	1	100.0
ph45.txt	M00264	DNA polymerase II complex, archaea	0	1	0.0
ph5.txt	M00264	DNA polymerase II complex, archaea	1	1	100.0
ph55.txt	M00264	DNA polymerase II complex, archaea	1	1	100.0
ph6.txt	M00264	DNA polymerase II complex, archaea	1	1	100.0
ph65.txt	M00264	DNA polymerase II complex, archaea	1	1	100.0
ph7.txt	M00264	DNA polymerase II complex, archaea	1	1	100.0
ph4.txt	M00267	PTS system, N-acetylglucosamine-specific II component	0	1	0.0
ph45.txt	M00267	PTS system, N-acetylglucosamine-specific II component	0	1	0.0
ph5.txt	M00267	PTS system, N-acetylglucosamine-specific II component	0	1	0.0
ph55.txt	M00267	PTS system, N-acetylglucosamine-specific II component	0	1	0.0
ph6.txt	M00267	PTS system, N-acetylglucosamine-specific II component	0	1	0.0
ph65.txt	M00267	PTS system, N-acetylglucosamine-specific II component	0	1	0.0
ph7.txt	M00267	PTS system, N-acetylglucosamine-specific II component	0	1	0.0
ph4.txt	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	2	3	66.67
ph45.txt	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	0	3	0.0
ph5.txt	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	2	3	66.67
ph55.txt	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	2	3	66.67
ph6.txt	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	2	3	66.67
ph65.txt	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	2	3	66.67
ph7.txt	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate	2	3	66.67
ph4.txt	M00261	DNA polymerase alpha / primase complex	0	1	0.0
ph45.txt	M00261	DNA polymerase alpha / primase complex	0	1	0.0
ph5.txt	M00261	DNA polymerase alpha / primase complex	0	1	0.0
ph55.txt	M00261	DNA polymerase alpha / primase complex	0	1	0.0
ph6.txt	M00261	DNA polymerase alpha / primase complex	0	1	0.0
ph65.txt	M00261	DNA polymerase alpha / primase complex	0	1	0.0
ph7.txt	M00261	DNA polymerase alpha / primase complex	0	1	0.0
ph4.txt	M00260	DNA polymerase III complex, bacteria	1	1	100.0
ph45.txt	M00260	DNA polymerase III complex, bacteria	0	1	0.0
ph5.txt	M00260	DNA polymerase III complex, bacteria	1	1	100.0
ph55.txt	M00260	DNA polymerase III complex, bacteria	1	1	100.0
ph6.txt	M00260	DNA polymerase III complex, bacteria	1	1	100.0
ph65.txt	M00260	DNA polymerase III complex, bacteria	1	1	100.0
ph7.txt	M00260	DNA polymerase III complex, bacteria	1	1	100.0
ph4.txt	M00263	DNA polymerase epsilon complex	0	1	0.0
ph45.txt	M00263	DNA polymerase epsilon complex	0	1	0.0
ph5.txt	M00263	DNA polymerase epsilon complex	0	1	0.0
ph55.txt	M00263	DNA polymerase epsilon complex	0	1	0.0
ph6.txt	M00263	DNA polymerase epsilon complex	0	1	0.0
ph65.txt	M00263	DNA polymerase epsilon complex	0	1	0.0
ph7.txt	M00263	DNA polymerase epsilon complex	0	1	0.0
ph4.txt	M00262	DNA polymerase delta complex	0	1	0.0
ph45.txt	M00262	DNA polymerase delta complex	0	1	0.0
ph5.txt	M00262	DNA polymerase delta complex	0	1	0.0
ph55.txt	M00262	DNA polymerase delta complex	0	1	0.0
ph6.txt	M00262	DNA polymerase delta complex	0	1	0.0
ph65.txt	M00262	DNA polymerase delta complex	0	1	0.0
ph7.txt	M00262	DNA polymerase delta complex	0	1	0.0
ph4.txt	M00302	2-Aminoethylphosphonate transport system	1	1	100.0
ph45.txt	M00302	2-Aminoethylphosphonate transport system	0	1	0.0
ph5.txt	M00302	2-Aminoethylphosphonate transport system	1	1	100.0
ph55.txt	M00302	2-Aminoethylphosphonate transport system	1	1	100.0
ph6.txt	M00302	2-Aminoethylphosphonate transport system	1	1	100.0
ph65.txt	M00302	2-Aminoethylphosphonate transport system	1	1	100.0
ph7.txt	M00302	2-Aminoethylphosphonate transport system	1	1	100.0
ph4.txt	M00303	PTS system, N-acetylmuramic acid-specific II component	0	1	0.0
ph45.txt	M00303	PTS system, N-acetylmuramic acid-specific II component	0	1	0.0
ph5.txt	M00303	PTS system, N-acetylmuramic acid-specific II component	0	1	0.0
ph55.txt	M00303	PTS system, N-acetylmuramic acid-specific II component	0	1	0.0
ph6.txt	M00303	PTS system, N-acetylmuramic acid-specific II component	0	1	0.0
ph65.txt	M00303	PTS system, N-acetylmuramic acid-specific II component	0	1	0.0
ph7.txt	M00303	PTS system, N-acetylmuramic acid-specific II component	0	1	0.0
ph4.txt	M00300	Putrescine transport system	1	1	100.0
ph45.txt	M00300	Putrescine transport system	0	1	0.0
ph5.txt	M00300	Putrescine transport system	1	1	100.0
ph55.txt	M00300	Putrescine transport system	1	1	100.0
ph6.txt	M00300	Putrescine transport system	1	1	100.0
ph65.txt	M00300	Putrescine transport system	1	1	100.0
ph7.txt	M00300	Putrescine transport system	1	1	100.0
ph4.txt	M00301	Mannopine transport system	0	1	0.0
ph45.txt	M00301	Mannopine transport system	0	1	0.0
ph5.txt	M00301	Mannopine transport system	0	1	0.0
ph55.txt	M00301	Mannopine transport system	0	1	0.0
ph6.txt	M00301	Mannopine transport system	0	1	0.0
ph65.txt	M00301	Mannopine transport system	0	1	0.0
ph7.txt	M00301	Mannopine transport system	0	1	0.0
ph4.txt	M00269	PTS system, sucrose-specific II component	0	1	0.0
ph45.txt	M00269	PTS system, sucrose-specific II component	0	1	0.0
ph5.txt	M00269	PTS system, sucrose-specific II component	0	1	0.0
ph55.txt	M00269	PTS system, sucrose-specific II component	0	1	0.0
ph6.txt	M00269	PTS system, sucrose-specific II component	0	1	0.0
ph65.txt	M00269	PTS system, sucrose-specific II component	0	1	0.0
ph7.txt	M00269	PTS system, sucrose-specific II component	0	1	0.0
ph4.txt	M00268	PTS system, alpha-glucoside-specific II component	0	1	0.0
ph45.txt	M00268	PTS system, alpha-glucoside-specific II component	0	1	0.0
ph5.txt	M00268	PTS system, alpha-glucoside-specific II component	0	1	0.0
ph55.txt	M00268	PTS system, alpha-glucoside-specific II component	0	1	0.0
ph6.txt	M00268	PTS system, alpha-glucoside-specific II component	0	1	0.0
ph65.txt	M00268	PTS system, alpha-glucoside-specific II component	0	1	0.0
ph7.txt	M00268	PTS system, alpha-glucoside-specific II component	0	1	0.0
ph4.txt	M00304	PTS system, fructose-specific II component	0	1	0.0
ph45.txt	M00304	PTS system, fructose-specific II component	0	1	0.0
ph5.txt	M00304	PTS system, fructose-specific II component	0	1	0.0
ph55.txt	M00304	PTS system, fructose-specific II component	0	1	0.0
ph6.txt	M00304	PTS system, fructose-specific II component	0	1	0.0
ph65.txt	M00304	PTS system, fructose-specific II component	0	1	0.0
ph7.txt	M00304	PTS system, fructose-specific II component	0	1	0.0
ph4.txt	M00305	PTS system, 2-O-A-mannosyl-D-glycerate-specific II component	0	1	0.0
ph45.txt	M00305	PTS system, 2-O-A-mannosyl-D-glycerate-specific II component	0	1	0.0
ph5.txt	M00305	PTS system, 2-O-A-mannosyl-D-glycerate-specific II component	0	1	0.0
ph55.txt	M00305	PTS system, 2-O-A-mannosyl-D-glycerate-specific II component	0	1	0.0
ph6.txt	M00305	PTS system, 2-O-A-mannosyl-D-glycerate-specific II component	0	1	0.0
ph65.txt	M00305	PTS system, 2-O-A-mannosyl-D-glycerate-specific II component	0	1	0.0
ph7.txt	M00305	PTS system, 2-O-A-mannosyl-D-glycerate-specific II component	0	1	0.0
ph4.txt	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	1	4	25.0
ph45.txt	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	0	4	0.0
ph5.txt	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	0	4	0.0
ph55.txt	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	1	4	25.0
ph6.txt	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	0	4	0.0
ph65.txt	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	0	4	0.0
ph7.txt	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	1	4	25.0
ph4.txt	M00857	Salmonella enterica pathogenicity signature, Vi antigen	0	7	0.0
ph45.txt	M00857	Salmonella enterica pathogenicity signature, Vi antigen	0	7	0.0
ph5.txt	M00857	Salmonella enterica pathogenicity signature, Vi antigen	0	7	0.0
ph55.txt	M00857	Salmonella enterica pathogenicity signature, Vi antigen	0	7	0.0
ph6.txt	M00857	Salmonella enterica pathogenicity signature, Vi antigen	0	7	0.0
ph65.txt	M00857	Salmonella enterica pathogenicity signature, Vi antigen	0	7	0.0
ph7.txt	M00857	Salmonella enterica pathogenicity signature, Vi antigen	0	7	0.0
ph4.txt	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	2	2	100.0
ph45.txt	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	0	2	0.0
ph5.txt	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	2	2	100.0
ph55.txt	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	2	2	100.0
ph6.txt	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	2	2	100.0
ph65.txt	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	2	2	100.0
ph7.txt	M00854	Glycogen biosynthesis, glucose-1P => glycogen/starch	2	2	100.0
ph4.txt	M00855	Glycogen degradation, glycogen => glucose-6P	3	3	100.0
ph45.txt	M00855	Glycogen degradation, glycogen => glucose-6P	0	3	0.0
ph5.txt	M00855	Glycogen degradation, glycogen => glucose-6P	3	3	100.0
ph55.txt	M00855	Glycogen degradation, glycogen => glucose-6P	3	3	100.0
ph6.txt	M00855	Glycogen degradation, glycogen => glucose-6P	3	3	100.0
ph65.txt	M00855	Glycogen degradation, glycogen => glucose-6P	3	3	100.0
